run_id,experiment_name,model,dataset,task,metric_name,seed,best_epoch,val_metric,test_metric,train_time_seconds,num_parameters,device,git_commit,config_hash,architecture_config_hash,status
2026-05-22_17-31-36__gpr_gnn__cora__seed-0__827aedf1,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,50,0.7660000324249268,0.7700000405311584,1.4060883430065587,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,827aedf1,46829f96,completed
2026-05-22_17-31-37__gpr_gnn__cora__seed-0__538f8a82,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,38,0.7940000295639038,0.7990000247955322,1.185443835973274,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,538f8a82,93c87d60,completed
2026-05-22_17-31-39__gpr_gnn__cora__seed-0__7d208f04,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,3,0.5520000457763672,0.5670000314712524,0.3391252619912848,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7d208f04,557ec084,completed
2026-05-22_17-31-39__gpr_gnn__cora__seed-0__9f727248,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,50,0.7780000567436218,0.76500004529953,1.0958131090155803,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9f727248,3cc9e942,completed
2026-05-22_17-31-40__gpr_gnn__cora__seed-0__b535c13b,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,40,0.7800000309944153,0.7690000534057617,1.05917534197215,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b535c13b,8e80efc5,completed
2026-05-22_17-31-42__gpr_gnn__cora__seed-0__f34c2d9e,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,50,0.7700000405311584,0.7730000615119934,1.099887770949863,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f34c2d9e,ee345e8c,completed
2026-05-22_17-31-43__gpr_gnn__cora__seed-0__ef2dd362,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,47,0.7860000133514404,0.7770000100135803,1.31971478194464,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ef2dd362,0042631e,completed
2026-05-22_17-31-44__gpr_gnn__cora__seed-0__940602cd,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,42,0.784000039100647,0.7780000567436218,1.1121395499794744,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,940602cd,ba508710,completed
2026-05-22_17-31-45__gpr_gnn__cora__seed-0__e05e6921,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,40,0.7760000228881836,0.7680000066757202,1.0530982930213213,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e05e6921,bf5edf6c,completed
2026-05-22_17-31-47__gpr_gnn__cora__seed-0__394fc22f,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,50,0.7660000324249268,0.7670000195503235,1.2799132619984448,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,394fc22f,f49f1672,completed
2026-05-22_17-31-48__gpr_gnn__cora__seed-0__8d2ff848,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,43,0.784000039100647,0.7880000472068787,1.276204954017885,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8d2ff848,8cfa0e75,completed
2026-05-22_17-31-49__gpr_gnn__cora__seed-0__ad98fea3,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,39,0.7900000214576721,0.784000039100647,1.2055686539970338,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ad98fea3,3efc08a7,completed
2026-05-22_17-31-51__gpr_gnn__cora__seed-0__1df5c125,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,46,0.7720000147819519,0.7830000519752502,1.3352835090481676,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1df5c125,2ecf7a57,completed
2026-05-22_17-31-52__gpr_gnn__cora__seed-0__9fdd19a1,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,47,0.7880000472068787,0.796000063419342,1.4725214809877798,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9fdd19a1,130abf0c,completed
2026-05-22_17-31-54__gpr_gnn__cora__seed-0__c780cc09,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,43,0.7860000133514404,0.7750000357627869,1.2571608219877817,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c780cc09,dc71961a,completed
2026-05-22_17-31-55__gpr_gnn__cora__seed-0__91b2ad5d,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,48,0.7740000486373901,0.7680000066757202,1.0957185020088218,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,91b2ad5d,9a8f48a7,completed
2026-05-22_17-31-56__gpr_gnn__cora__seed-0__ed3797ad,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,38,0.7880000472068787,0.7780000567436218,1.0820818590000272,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ed3797ad,c07ddbb5,completed
2026-05-22_17-31-58__gpr_gnn__cora__seed-0__0ea922b8,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,44,0.7740000486373901,0.7740000486373901,1.0522704989998601,184720,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0ea922b8,4cb87e29,completed
2026-05-22_17-31-59__gpr_gnn__cora__seed-0__19cf1aac,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,46,0.7800000309944153,0.796000063419342,1.3271570770302787,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,19cf1aac,574b44ca,completed
2026-05-22_17-32-00__gpr_gnn__cora__seed-0__b33e8049,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,47,0.7900000214576721,0.7930000424385071,1.1770409989985637,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b33e8049,f7f053b8,completed
2026-05-22_17-32-02__gpr_gnn__cora__seed-0__133b016a,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,34,0.7860000133514404,0.7850000262260437,1.0704350089654326,184722,cuda,46f3954891a4714fd29028c43b70d24bddd37580,133b016a,773438d4,completed
2026-05-22_17-32-03__gpr_gnn__cora__seed-0__6dae5a73,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,46,0.7800000309944153,0.7900000214576721,1.3590244539664127,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6dae5a73,f1e545b0,completed
2026-05-22_17-32-04__gpr_gnn__cora__seed-0__0d47236c,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,47,0.784000039100647,0.7990000247955322,1.2169927089707926,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0d47236c,44580cf5,completed
2026-05-22_17-32-06__gpr_gnn__cora__seed-0__3b6e16c1,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,39,0.7880000472068787,0.7820000648498535,1.202725300041493,184724,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3b6e16c1,2f302a3f,completed
2026-05-22_17-32-07__gpr_gnn__cora__seed-0__7eb0339a,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,3,0.4780000150203705,0.4960000216960907,0.3443214469589293,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7eb0339a,43f7236f,completed
2026-05-22_17-32-07__gpr_gnn__cora__seed-0__99dcf4de,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,48,0.7820000648498535,0.7910000085830688,1.3633266310207546,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,99dcf4de,f04aba94,completed
2026-05-22_17-32-09__gpr_gnn__cora__seed-0__2a2beaa1,research_2026_05_22_gpr_cora_refine,gpr_gnn,cora,node_classification,accuracy,0,41,0.784000039100647,0.7740000486373901,1.2862340650171973,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2a2beaa1,4e50fe36,completed
2026-05-22_17-32-18__gpr_gnn__pubmed__seed-0__ef3716cb,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.7920000553131104,0.7730000615119934,1.878187220019754,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ef3716cb,98ac0e72,completed
2026-05-22_17-32-21__gpr_gnn__pubmed__seed-0__9387f88e,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,37,0.8060000538825989,0.7770000100135803,0.853507157007698,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9387f88e,ba899f76,completed
2026-05-22_17-32-22__gpr_gnn__pubmed__seed-0__a25c5968,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,35,0.800000011920929,0.7750000357627869,0.8281625309609808,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a25c5968,e27b9f69,completed
2026-05-22_17-32-23__gpr_gnn__pubmed__seed-0__34d6649b,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,47,0.7980000376701355,0.781000018119812,0.9893195990007371,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,34d6649b,d0de37e5,completed
2026-05-22_17-32-24__gpr_gnn__pubmed__seed-0__82da5dba,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,40,0.8060000538825989,0.7800000309944153,1.0043172310106456,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,82da5dba,1f0c15cc,completed
2026-05-22_17-32-25__gpr_gnn__pubmed__seed-0__28265b66,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,45,0.7820000648498535,0.7680000066757202,1.014259860967286,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,28265b66,8d9e8ba8,completed
2026-05-22_17-32-27__gpr_gnn__pubmed__seed-0__249495ac,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,44,0.7940000295639038,0.7770000100135803,1.1460318340105005,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,249495ac,85fb876e,completed
2026-05-22_17-32-28__gpr_gnn__pubmed__seed-0__f4a68368,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.8060000538825989,0.7880000472068787,1.1205822810297832,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f4a68368,e646f24a,completed
2026-05-22_17-32-29__gpr_gnn__pubmed__seed-0__e42aa354,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,38,0.7940000295639038,0.7720000147819519,1.1222450230270624,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e42aa354,00c7eeeb,completed
2026-05-22_17-32-31__gpr_gnn__pubmed__seed-0__d235825d,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,50,0.796000063419342,0.781000018119812,1.364623350033071,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d235825d,167136ba,completed
2026-05-22_17-32-32__gpr_gnn__pubmed__seed-0__890a51cb,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,49,0.8020000457763672,0.781000018119812,1.3094502710155211,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,890a51cb,d68a32ac,completed
2026-05-22_17-32-34__gpr_gnn__pubmed__seed-0__63d0ab4a,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,43,0.8020000457763672,0.7720000147819519,1.2919353220495395,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,63d0ab4a,3fb61af3,completed
2026-05-22_17-32-35__gpr_gnn__pubmed__seed-0__fd6ea4f3,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,40,0.796000063419342,0.7760000228881836,0.8668488900293596,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fd6ea4f3,9e7de89a,completed
2026-05-22_17-32-37__gpr_gnn__pubmed__seed-0__343a9e99,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.8040000200271606,0.7770000100135803,0.915833282051608,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,343a9e99,18d10f87,completed
2026-05-22_17-32-38__gpr_gnn__pubmed__seed-0__b7eed40e,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,35,0.7860000133514404,0.7630000114440918,0.8431526279891841,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b7eed40e,bdb88380,completed
2026-05-22_17-32-39__gpr_gnn__pubmed__seed-0__d2a6eadf,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,40,0.7920000553131104,0.7710000276565552,0.9900363759952597,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d2a6eadf,ea502f62,completed
2026-05-22_17-32-40__gpr_gnn__pubmed__seed-0__9c0ca2a2,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,42,0.8100000619888306,0.7860000133514404,1.0090044959797524,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9c0ca2a2,8a1a7052,completed
2026-05-22_17-32-41__gpr_gnn__pubmed__seed-0__401be112,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,39,0.7920000553131104,0.7730000615119934,0.9448122990434058,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,401be112,cce49ff2,completed
2026-05-22_17-32-42__gpr_gnn__pubmed__seed-0__2e26e00f,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,49,0.7900000214576721,0.7790000438690186,1.1090588420047425,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2e26e00f,75ae2db7,completed
2026-05-22_17-32-44__gpr_gnn__pubmed__seed-0__9ad255f4,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,44,0.8060000538825989,0.7830000519752502,1.136581142025534,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9ad255f4,723fb2f1,completed
2026-05-22_17-32-45__gpr_gnn__pubmed__seed-0__78c9f4d5,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.7940000295639038,0.7740000486373901,1.0907922110054642,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,78c9f4d5,09ea81d1,completed
2026-05-22_17-32-47__gpr_gnn__pubmed__seed-0__e9a7138d,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,39,0.7940000295639038,0.7670000195503235,1.3487248569726944,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e9a7138d,325bbc85,completed
2026-05-22_17-32-48__gpr_gnn__pubmed__seed-0__e98fa011,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,49,0.8040000200271606,0.7770000100135803,1.311250108992681,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e98fa011,00b6950c,completed
2026-05-22_17-32-50__gpr_gnn__pubmed__seed-0__fc38af59,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,26,0.8020000457763672,0.7780000567436218,1.0478881619637832,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fc38af59,73ec59c4,completed
2026-05-22_17-32-51__gpr_gnn__pubmed__seed-0__ddaf4c2f,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,43,0.8080000281333923,0.7820000648498535,0.9313598800217733,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ddaf4c2f,b778febe,completed
2026-05-22_17-32-52__gpr_gnn__pubmed__seed-0__d8e4cfe5,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.8060000538825989,0.781000018119812,0.9206973570398986,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d8e4cfe5,2617b268,completed
2026-05-22_17-32-53__gpr_gnn__pubmed__seed-0__baac520e,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,44,0.8040000200271606,0.7780000567436218,0.8831728959921747,32396,cuda,46f3954891a4714fd29028c43b70d24bddd37580,baac520e,33dc8df9,completed
2026-05-22_17-32-55__gpr_gnn__pubmed__seed-0__54774cb9,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,46,0.812000036239624,0.7850000262260437,0.9894371980335563,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,54774cb9,c224b44c,completed
2026-05-22_17-32-56__gpr_gnn__pubmed__seed-0__a1e4583a,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,41,0.8100000619888306,0.784000039100647,1.0190703650005162,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a1e4583a,e57b0105,completed
2026-05-22_17-32-57__gpr_gnn__pubmed__seed-0__e81da917,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,37,0.8060000538825989,0.7780000567436218,1.0196144509827718,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e81da917,bc636857,completed
2026-05-22_17-32-58__gpr_gnn__pubmed__seed-0__b195fbf8,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,42,0.7920000553131104,0.7670000195503235,1.0714595509925857,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b195fbf8,89f16071,completed
2026-05-22_17-33-00__gpr_gnn__pubmed__seed-0__b52c28f8,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,42,0.8040000200271606,0.7830000519752502,1.12563871499151,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b52c28f8,b9c03c19,completed
2026-05-22_17-33-01__gpr_gnn__pubmed__seed-0__5fe248b7,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,35,0.8080000281333923,0.7780000567436218,1.0902170769986697,32400,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5fe248b7,94477ce5,completed
2026-05-22_17-33-03__gpr_gnn__pubmed__seed-0__8a728c8f,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,48,0.7900000214576721,0.7790000438690186,1.313153570983559,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8a728c8f,f2b6a82b,completed
2026-05-22_17-33-04__gpr_gnn__pubmed__seed-0__8f9103a4,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,42,0.8040000200271606,0.7830000519752502,1.3437552059767768,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8f9103a4,bddda2ff,completed
2026-05-22_17-33-06__gpr_gnn__pubmed__seed-0__459078a0,research_2026_05_22_gpr_pubmed_refine,gpr_gnn,pubmed,node_classification,accuracy,0,37,0.8060000538825989,0.7780000567436218,1.3333107979851775,32404,cuda,46f3954891a4714fd29028c43b70d24bddd37580,459078a0,3bfb47f8,completed
2026-05-22_17-34-19__gpr_gnn__cora__seed-0__f16722e0,research_2026_05_22_gpr_cora_refined_confirm,gpr_gnn,cora,node_classification,accuracy,0,41,0.7860000133514404,0.7750000357627869,2.8380476749734953,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f16722e0,ab60583a,completed
2026-05-22_17-34-23__gpr_gnn__cora__seed-1__fd5acf84,research_2026_05_22_gpr_cora_refined_confirm,gpr_gnn,cora,node_classification,accuracy,1,56,0.7780000567436218,0.7760000228881836,2.0584318800247274,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fd5acf84,ab60583a,completed
2026-05-22_17-34-25__gpr_gnn__cora__seed-2__fc0633c0,research_2026_05_22_gpr_cora_refined_confirm,gpr_gnn,cora,node_classification,accuracy,2,53,0.784000039100647,0.7760000228881836,2.490412556042429,184728,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fc0633c0,ab60583a,completed
2026-05-22_17-34-36__gpr_gnn__pubmed__seed-0__82b3ebba,research_2026_05_22_gpr_pubmed_refined_confirm,gpr_gnn,pubmed,node_classification,accuracy,0,48,0.8040000200271606,0.784000039100647,2.729997931048274,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,82b3ebba,9a80113b,completed
2026-05-22_17-34-40__gpr_gnn__pubmed__seed-1__08b215f3,research_2026_05_22_gpr_pubmed_refined_confirm,gpr_gnn,pubmed,node_classification,accuracy,1,41,0.7920000553131104,0.7600000500679016,1.6436257580062374,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,08b215f3,9a80113b,completed
2026-05-22_17-34-42__gpr_gnn__pubmed__seed-2__efd86446,research_2026_05_22_gpr_pubmed_refined_confirm,gpr_gnn,pubmed,node_classification,accuracy,2,41,0.7940000295639038,0.7700000405311584,1.6041198589955457,32398,cuda,46f3954891a4714fd29028c43b70d24bddd37580,efd86446,9a80113b,completed
2026-05-23_10-21-30__nb_light_gnn__toy-node__seed-0__62b23f9b,manual,nb_light_gnn,toy-node,node_classification,accuracy,0,2,0.699999988079071,0.699999988079071,1.0720608920091763,21507,cuda,46f3954891a4714fd29028c43b70d24bddd37580,62b23f9b,c05d5877,completed
2026-05-23_10-21-51__confidence_appnp_net__toy-node__seed-0__25b53e68,manual,confidence_appnp_net,toy-node,node_classification,accuracy,0,1,0.5,0.30000001192092896,0.7296949809533544,13572,cuda,46f3954891a4714fd29028c43b70d24bddd37580,25b53e68,2d9f014f,completed
2026-05-23_10-22-09__bethe_gnn__toy-node__seed-0__926f325b,manual,bethe_gnn,toy-node,node_classification,accuracy,0,2,1.0,0.800000011920929,0.9516745510045439,50691,cuda,46f3954891a4714fd29028c43b70d24bddd37580,926f325b,9504242d,completed
2026-05-23_10-22-35__dual_primal_gnn__toy-node__seed-0__7a79aef2,manual,dual_primal_gnn,toy-node,node_classification,accuracy,0,1,0.5,0.30000001192092896,0.9684670789865777,54787,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7a79aef2,35d75a31,completed
2026-05-23_10-22-54__nb_light_gnn__cora__seed-0__7818d9fb,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.6420000195503235,0.6630000472068787,1.9750827199895866,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7818d9fb,9610ae72,completed
2026-05-23_10-22-56__nb_light_gnn__cora__seed-0__9d683d41,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,41,0.5139999985694885,0.5370000004768372,0.9502381010097452,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9d683d41,2208a7fd,completed
2026-05-23_10-22-57__nb_light_gnn__cora__seed-0__0e4ee7e9,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,48,0.6640000343322754,0.6770000457763672,1.0303295140038244,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0e4ee7e9,aed69f36,completed
2026-05-23_10-22-59__nb_light_gnn__cora__seed-0__854ae838,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.5720000267028809,0.5920000076293945,1.1882034639711492,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,854ae838,e32f8eff,completed
2026-05-23_10-23-00__nb_light_gnn__cora__seed-0__acee39b8,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,49,0.6440000534057617,0.6520000100135803,1.177018330025021,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,acee39b8,abbcc698,completed
2026-05-23_10-23-01__nb_light_gnn__cora__seed-0__c37e34c6,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,46,0.48000001907348633,0.4930000305175781,1.102747809025459,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c37e34c6,7d9b322f,completed
2026-05-23_10-23-02__nb_light_gnn__cora__seed-0__04f652a4,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,4,0.30400002002716064,0.29600000381469727,0.3792189550003968,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,04f652a4,0e5e7714,completed
2026-05-23_10-23-03__nb_light_gnn__cora__seed-0__df30be1c,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.534000039100647,0.5450000166893005,1.1573605250450782,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,df30be1c,850a424e,completed
2026-05-23_10-23-04__nb_light_gnn__cora__seed-0__e9411b77,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,44,0.5560000538825989,0.5260000228881836,1.4408962600282393,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e9411b77,3fc62aff,completed
2026-05-23_10-23-06__nb_light_gnn__cora__seed-0__e4d2398b,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,7,0.25600001215934753,0.2510000169277191,0.6115253670141101,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e4d2398b,d0f50a1f,completed
2026-05-23_10-23-07__nb_light_gnn__cora__seed-0__4cbd3fd6,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,47,0.46400001645088196,0.4870000183582306,1.4119749280507676,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4cbd3fd6,a7aa371d,completed
2026-05-23_10-23-08__nb_light_gnn__cora__seed-0__cd008dfe,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,49,0.32600000500679016,0.359000027179718,1.4844608490238898,112967,cuda,46f3954891a4714fd29028c43b70d24bddd37580,cd008dfe,b88fb8bf,completed
2026-05-23_10-23-10__nb_light_gnn__cora__seed-0__0eea48a7,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,43,0.5920000076293945,0.5720000267028809,1.1504835719824769,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0eea48a7,252a909c,completed
2026-05-23_10-23-11__nb_light_gnn__cora__seed-0__f6d07147,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.656000018119812,0.6710000038146973,1.2791392449871637,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f6d07147,0a76226b,completed
2026-05-23_10-23-13__nb_light_gnn__cora__seed-0__047d9635,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,43,0.6580000519752502,0.64000004529953,1.172388070030138,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,047d9635,7a69af83,completed
2026-05-23_10-23-14__nb_light_gnn__cora__seed-0__5726fc3a,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,47,0.690000057220459,0.6850000619888306,1.2530064769671299,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5726fc3a,a6c6a655,completed
